Date,AU Small Finance Bank,Axis Bank,Bandhan Bank,Bank of Baroda,Canara Bank,DCB Bank,Federal Bank,HDFC Bank,ICICI Bank,IDFC First Bank,Indian Bank,IndusInd Bank,Indian Overseas Bank,Kotak Mahindra Bank,Bank of Maharashtra,Punjab National Bank,RBL Bank,State Bank of India,Union Bank of India,Yes Bank,Nifty Financial Services,Nifty IT,India VIX,Nifty Bank,Nifty 50,INR_USD_Rate,RBI_Repo_Rate
2017-08-29,270.52813720703125,500.49798583984375,,120.26663208007812,57.121337890625,175.7234649658203,100.4894790649414,400.7803039550781,287.68121337890625,53.900108337402344,243.66893005371094,1563.8162841796875,22.600000381469727,191.87612915039062,22.977521896362305,127.13052368164062,513.9180908203125,251.0670166015625,113.0396499633789,336.9748840332031,9976.650390625,10506.0,13.539999961853027,24128.66796875,9796.0498046875,63.78929901123047,6.0
2017-08-30,273.5323181152344,500.79608154296875,,119.75138854980469,57.43449783325195,179.0701446533203,101.3754653930664,405.9216003417969,288.44964599609375,54.24186706542969,244.34222412109375,1575.7115478515625,22.799999237060547,193.25889587402344,22.934812545776367,128.48297119140625,519.7190551757812,250.7044677734375,114.54963684082031,342.9547119140625,10071.4501953125,10493.25,12.890000343322754,24308.416015625,9884.400390625,63.98680114746094,6.0
2017-08-31,272.8371276855469,497.26800537109375,,118.37741088867188,57.51066970825195,173.17813110351562,101.04905700683594,407.7347412109375,286.2884216308594,53.558345794677734,241.05966186523438,1576.61572265625,22.5,194.18405151367188,22.678556442260742,129.6551055908203,526.5352172851562,251.7467803955078,114.33991241455078,343.1406555175781,10098.5,10558.25,11.949999809265137,24318.1171875,9917.900390625,63.976200103759766,6.0
2017-09-01,274.2523498535156,504.42364501953125,,118.72087860107422,57.6291618347168,175.86489868164062,102.7743911743164,405.7035217285156,286.528564453125,55.901832580566406,244.88934326171875,1610.398681640625,22.700000762939453,197.47682189941406,22.678556442260742,130.24114990234375,517.592041015625,251.8374481201172,116.43712615966797,347.7209777832031,10103.2998046875,10514.400390625,11.680000305175781,24433.716796875,9974.400390625,63.91189956665039,6.0
2017-09-04,276.5862121582031,498.6593933105469,,117.47571563720703,56.774330139160156,175.06356811523438,104.1733169555664,401.8705139160156,285.3759460449219,55.8041877746582,239.7550506591797,1588.701416015625,22.600000381469727,194.6018524169922,22.593141555786133,128.61822509765625,516.3351440429688,251.7467803955078,114.00436401367188,345.3036193847656,10035.650390625,10441.75,13.170000076293945,24236.568359375,9912.849609375,64.0155029296875,6.0
2017-09-05,284.605712890625,500.2992248535156,,118.84969329833984,57.23982238769531,175.34637451171875,104.59300231933594,402.891845703125,285.856201171875,56.09712600708008,240.21800231933594,1603.261474609375,22.549999237060547,196.65113830566406,22.507720947265625,129.4747772216797,519.5256958007812,250.65911865234375,115.51435852050781,348.07330322265625,10071.150390625,10498.0,12.890000343322754,24328.017578125,9952.2001953125,64.02629852294922,6.0
2017-09-06,281.9739074707031,489.8141784667969,,118.80677032470703,56.774330139160156,176.90188598632812,103.9401626586914,403.936279296875,283.69500732421875,56.39005661010742,238.91339111328125,1603.30908203125,22.75,198.1930694580078,22.63585090637207,125.32726287841797,521.7011108398438,248.57443237304688,112.36852264404297,351.14642333984375,10077.75,10421.650390625,13.119999885559082,24278.869140625,9916.2001953125,64.0999984741211,6.0
2017-09-07,277.4303894042969,493.5411071777344,,119.83727264404297,56.75739669799805,179.87144470214844,103.8935317993164,405.4625549316406,281.10150146484375,55.901832580566406,234.45240783691406,1621.485107421875,22.649999618530273,197.66583251953125,22.55042839050293,125.28215789794922,515.465087890625,248.52914428710938,112.11687469482422,352.33062744140625,10110.0,10460.9501953125,13.010000228881836,24304.6171875,9929.900390625,64.0154037475586,6.0
2017-09-08,275.27032470703125,490.9571228027344,,117.47571563720703,56.148014068603516,177.04327392578125,103.9401626586914,410.30548095703125,280.4772033691406,54.87656021118164,229.2760467529297,1613.8720703125,22.600000381469727,200.461181640625,22.336885452270508,124.2903823852539,519.1873168945312,246.35382080078125,110.10354614257812,350.177490234375,10121.0,10456.650390625,12.960000038146973,24370.517578125,9934.7998046875,63.95009994506836,6.0
2017-09-11,277.3807373046875,490.8577575683594,,118.03390502929688,56.51195526123047,176.38339233398438,105.47898864746094,418.4993591308594,279.3245849609375,54.92538070678711,236.13580322265625,1704.6102294921875,22.450000762939453,200.25230407714844,22.336885452270508,124.56085968017578,517.9788208007812,245.58340454101562,111.6554946899414,360.56146240234375,10185.900390625,10459.5,12.359999656677246,24671.962890625,10006.0498046875,63.930999755859375,6.0
2017-09-12,275.9158630371094,493.4416809082031,,121.81236267089844,57.35831832885742,177.70318603515625,106.8312759399414,421.2192077636719,279.708740234375,56.04829788208008,237.94546508789062,1657.647216796875,23.549999237060547,203.2864227294922,22.507720947265625,127.58133697509766,521.9910888671875,247.84934997558594,112.82991790771484,362.264404296875,10250.0,10501.099609375,11.760000228881836,24784.412109375,10093.0498046875,63.97999954223633,6.0
2017-09-13,276.8345031738281,496.2244567871094,,123.4869155883789,57.53606414794922,177.2318115234375,105.43235778808594,422.7455139160156,280.4772033691406,57.51298141479492,238.8292236328125,1660.359130859375,24.399999618530273,202.96807861328125,22.507720947265625,128.9337921142578,516.2869873046875,247.80401611328125,114.29798126220703,359.9644775390625,10246.0,10505.2998046875,11.760000228881836,24831.51171875,10079.2998046875,63.98759841918945,6.0
2017-09-14,275.14617919921875,516.548583984375,,125.1185073852539,58.6109504699707,179.0229949951172,106.8312759399414,422.1832275390625,282.1101379394531,59.36823272705078,239.16587829589844,1645.133056640625,23.700000762939453,200.47117614746094,22.25146484375,130.9624786376953,514.0631713867188,248.52914428710938,115.43047332763672,362.4209899902344,10257.9501953125,10496.0498046875,11.470000267028809,24911.9609375,10086.599609375,64.11509704589844,6.0
2017-09-15,281.6759948730469,512.970703125,,124.7750244140625,58.873321533203125,179.4001007080078,107.67062377929688,424.37518310546875,280.0930480957031,59.0264778137207,238.3662567138672,1617.155029296875,23.5,199.96380615234375,22.123336791992188,130.42147827148438,514.3531494140625,246.08192443847656,115.22075653076172,361.148681640625,10238.5,10599.75,11.680000305175781,24844.01171875,10085.400390625,64.15499877929688,6.0
2017-09-18,279.4166259765625,521.3189697265625,,124.90382385253906,58.76329040527344,183.59519958496094,108.97628784179688,427.0146789550781,281.4377136230469,59.31940841674805,240.007568359375,1661.1683349609375,23.149999618530273,202.35133361816406,22.294178009033203,130.5116729736328,519.6224365234375,245.0849151611328,115.22075653076172,363.9085998535156,10292.900390625,10649.5,11.4399995803833,25046.609375,10153.099609375,64.12020111083984,6.0
2017-09-19,274.624755859375,517.5422973632812,,124.13095092773438,58.00156021118164,184.34938049316406,111.07467651367188,424.5472717285156,283.0226135253906,58.48942947387695,239.96551513671875,1661.97705078125,23.200000762939453,205.79331970214844,22.25146484375,129.74526977539062,517.3504028320312,242.72828674316406,114.88518524169922,365.3472900390625,10265.400390625,10654.849609375,11.470000267028809,25041.259765625,10147.5498046875,64.2146987915039,6.0
2017-09-20,273.0606689453125,516.2503662109375,,127.39418029785156,58.33164596557617,185.7634735107422,112.14718627929688,424.35223388671875,279.08441162109375,58.587074279785156,238.8292236328125,1642.8968505859375,23.200000762939453,203.57493591308594,22.16604995727539,130.55674743652344,513.2412719726562,244.7676544189453,116.52101135253906,368.00933837890625,10246.75,10651.349609375,11.630000114440918,24964.759765625,10141.150390625,64.29869842529297,6.0
2017-09-21,274.9475402832031,509.392822265625,,125.03264617919922,57.56145095825195,181.89830017089844,110.4218521118164,422.1143798828125,273.7054443359375,57.805912017822266,236.93539428710938,1646.46533203125,23.049999237060547,204.7587432861328,22.037919998168945,127.85183715820312,515.5133666992188,243.36277770996094,113.9624252319336,369.01739501953125,10218.599609375,10653.849609375,11.630000114440918,24798.9609375,10121.900390625,64.28369903564453,6.0
2017-09-22,271.09918212890625,502.1875,,121.81236267089844,55.18315505981445,174.12083435058594,106.17843627929688,418.6715393066406,266.1651611328125,56.194766998291016,228.85519409179688,1625.006103515625,22.799999237060547,203.31626892089844,22.16604995727539,124.15512084960938,499.995849609375,237.33534240722656,108.97105407714844,352.9667663574219,10064.900390625,10632.099609375,12.8100004196167,24368.56640625,9964.400390625,64.80229949951172,6.0
2017-09-25,274.8482360839844,498.6097106933594,,122.4564208984375,55.15776824951172,172.37681579589844,103.84689331054688,413.08270263671875,268.470458984375,55.26713943481445,222.45834350585938,1619.3916015625,22.549999237060547,198.85958862304688,21.781667709350586,124.11003875732422,494.6782531738281,234.5255889892578,109.13883972167969,351.93914794921875,9952.75,10569.150390625,13.34000015258789,24164.76953125,9872.599609375,64.89099884033203,6.0
2017-09-26,278.12554931640625,508.7965393066406,,122.49933624267578,55.470924377441406,171.9997100830078,104.7795181274414,411.372802734375,271.59222412109375,55.8041877746582,221.82708740234375,1611.4927978515625,22.549999237060547,197.7653045654297,21.824373245239258,123.2083969116211,493.32470703125,234.0723876953125,109.8099365234375,353.0646667480469,9952.400390625,10548.5,12.930000305175781,24198.869140625,9871.5,65.26509857177734,6.0
2017-09-27,277.4055480957031,503.18133544921875,,118.93556213378906,53.812042236328125,166.90902709960938,103.10081481933594,407.7463073730469,265.4928283691406,55.02302169799805,215.72483825683594,1587.2738037109375,22.5,194.90029907226562,21.52541160583496,119.60188293457031,484.28485107421875,226.95729064941406,106.076904296875,345.6755065917969,9807.7001953125,10544.2001953125,13.859999656677246,23812.671875,9735.75,65.3499984741211,6.0
2017-09-28,276.66070556640625,508.6474304199219,,118.978515625,53.456565856933594,169.07728576660156,103.80028533935547,412.0613098144531,265.0605773925781,55.02302169799805,217.8290557861328,1599.454833984375,22.399999618530273,200.0035858154297,21.439992904663086,117.88877868652344,486.750244140625,228.9060516357422,107.67079162597656,343.32659912109375,9917.9501953125,10521.900390625,13.170000076293945,24007.87109375,9768.9501953125,65.5250015258789,6.0
2017-09-29,282.3463439941406,506.0137939453125,,118.1627197265625,52.136234283447266,171.19842529296875,105.05929565429688,414.4483337402344,265.6849365234375,55.07184982299805,219.89120483398438,1600.834716796875,22.200000762939453,199.40672302246094,21.439992904663086,116.35599517822266,490.1341552734375,230.08433532714844,106.24468994140625,342.5436706542969,9939.349609375,10475.349609375,12.489999771118164,24052.720703125,9788.599609375,65.36000061035156,6.0
2017-10-03,279.3421325683594,506.5107116699219,,117.90509033203125,52.23780059814453,173.50807189941406,104.9194107055664,415.17132568359375,267.4138488769531,55.02302169799805,221.40623474121094,1611.06494140625,22.350000381469727,200.26223754882812,21.439992904663086,116.85189056396484,493.13128662109375,227.77305603027344,106.28662872314453,343.5712890625,9999.7998046875,10546.099609375,12.460000038146973,24103.12109375,9859.5,65.57170104980469,6.0
2017-10-04,279.7145690917969,502.83349609375,,118.1197738647461,52.00927734375,173.74375915527344,105.47898864746094,412.4515075683594,265.20465087890625,54.681270599365234,224.98342895507812,1615.5848388671875,22.350000381469727,204.81838989257812,21.52541160583496,117.1674575805664,492.98626708984375,229.4951629638672,105.7413558959961,348.2201232910156,10000.5498046875,10539.849609375,11.800000190734863,24113.021484375,9914.900390625,65.44309997558594,6.0
2017-10-05,290.8624267578125,498.11279296875,,119.88021087646484,52.47478485107422,176.90188598632812,106.4582290649414,412.8187255859375,261.0743103027344,55.31596374511719,225.06756591796875,1607.1156005859375,22.450000762939453,205.4849090576172,21.48270034790039,119.33138275146484,495.64508056640625,228.0449676513672,105.65745544433594,351.7923583984375,9956.9501953125,10524.650390625,11.710000038146973,24057.771484375,9888.7001953125,65.01950073242188,6.0
2017-10-06,305.4117126464844,500.2495422363281,,121.76942443847656,53.34654235839844,175.06356811523438,109.72238159179688,413.1629638671875,261.21844482421875,56.04829788208008,227.17178344726562,1601.120361328125,22.399999618530273,206.8179473876953,21.610828399658203,123.56907653808594,498.8839416503906,232.7128143310547,109.01299285888672,358.0070495605469,9985.0498046875,10655.349609375,11.119999885559082,24189.71875,9979.7001953125,65.20999908447266,6.0
2017-10-09,293.6679992675781,502.83349609375,,121.55474090576172,53.202659606933594,175.86489868164062,109.11618041992188,412.10723876953125,261.02630615234375,58.19649124145508,228.35018920898438,1617.298095703125,22.299999237060547,208.89707946777344,21.48270034790039,123.79448699951172,500.962646484375,232.803466796875,110.43910217285156,362.9984130859375,10002.349609375,10680.2001953125,11.390000343322754,24251.619140625,9988.75,65.41419982910156,6.0
2017-10-10,288.4044189453125,511.3805847167969,,121.64061737060547,53.160343170166016,175.86489868164062,110.00216674804688,413.7597961425781,259.1532287597656,57.65944290161133,232.76902770996094,1641.707275390625,22.299999237060547,210.03115844726562,21.439992904663086,123.52398681640625,499.4156494140625,232.8941192626953,110.35521697998047,364.955810546875,10019.650390625,10726.2001953125,11.109999656677246,24347.166015625,10016.9501953125,65.41459655761719,6.0
2017-10-11,288.80169677734375,512.5731811523438,,119.0214614868164,51.67073059082031,175.91200256347656,109.20944213867188,410.8793029785156,257.0400390625,56.585350036621094,227.88723754882812,1634.1893310546875,22.149999618530273,207.68341064453125,21.397279739379883,118.74532318115234,492.1161193847656,228.18093872070312,105.61553192138672,355.2667236328125,9958.0,10785.25,11.729999542236328,24107.169921875,9984.7998046875,65.23889923095703,6.0
2017-10-12,288.67755126953125,521.8655395507812,,118.978515625,51.39989471435547,177.93887329101562,110.0954360961914,417.455078125,256.9920349121094,57.95237731933594,229.44439697265625,1658.69384765625,22.149999618530273,210.4191131591797,21.48270034790039,120.63876342773438,499.4156494140625,227.6824188232422,106.37052154541016,357.6155700683594,10046.650390625,10881.2998046875,11.039999961853027,24360.966796875,10096.400390625,65.20539855957031,6.0
2017-10-13,290.83758544921875,526.188720703125,,119.83727264404297,52.22087097167969,180.48423767089844,109.30270385742188,424.79986572265625,260.59405517578125,57.805912017822266,229.8231201171875,1665.6883544921875,22.149999618530273,215.34335327148438,21.35457420349121,121.7207260131836,500.33416748046875,228.4981689453125,107.08356475830078,361.8240051269531,10165.25,10924.2001953125,11.260000228881836,24688.86328125,10167.4501953125,65.0459976196289,6.0
2017-10-16,301.53857421875,517.1448364257812,,118.67794799804688,52.11931228637695,179.3529510498047,116.39059448242188,426.2572326660156,263.4276428222656,56.585350036621094,228.01348876953125,1632.999755859375,22.049999237060547,215.37319946289062,21.35457420349121,120.68383026123047,503.9114990234375,228.45285034179688,106.8319091796875,359.8666076660156,10160.900390625,10961.599609375,11.3100004196167,24702.763671875,10230.849609375,64.6729965209961,6.0
2017-10-17,300.0985412597656,509.9891662597656,,119.4937515258789,52.27165603637695,173.50807189941406,117.4631118774414,424.903076171875,263.0914306640625,56.09712600708008,228.30809020996094,1625.101318359375,22.299999237060547,214.5972442626953,21.22644805908203,121.17974090576172,504.5398254394531,227.6370849609375,107.2513427734375,365.5919494628906,10133.849609375,10942.7001953125,11.609999656677246,24645.3125,10234.4501953125,64.6946029663086,6.0
2017-10-18,293.8170166015625,461.6388244628906,,117.38983154296875,51.636878967285156,171.0098419189453,117.92941284179688,428.8623962402344,252.76565551757812,54.97420120239258,221.44833374023438,1625.6722412109375,22.299999237060547,218.03924560546875,21.05561065673828,118.02400970458984,504.9266357421875,220.92990112304688,105.82524108886719,354.67950439453125,10034.650390625,10910.150390625,11.539999961853027,24313.466796875,10210.849609375,64.92870330810547,6.0
2017-10-19,298.3854064941406,457.4646911621094,,115.84410095214844,51.22216033935547,167.99313354492188,115.83102416992188,424.2489318847656,247.67481994628906,55.02302169799805,217.1977996826172,1609.06640625,22.149999618530273,214.42816162109375,21.311866760253906,116.80681610107422,503.7181091308594,220.02352905273438,105.57357025146484,350.177490234375,9934.75,10890.7998046875,12.399999618530273,24009.470703125,10146.5498046875,65.04010009765625,6.0
2017-10-23,297.193603515625,447.1784362792969,,118.42033386230469,51.68766403198242,171.9525909423828,116.81026458740234,427.6688537597656,252.18931579589844,55.07184982299805,222.2900390625,1613.491455078125,22.049999237060547,211.20498657226562,21.05561065673828,118.11418914794922,510.0508117675781,222.92393493652344,106.24468994140625,346.3605651855469,9929.400390625,10997.849609375,12.329999923706055,24088.62109375,10184.849609375,65.1041030883789,6.0
2017-10-24,294.6611633300781,449.1661682128906,,122.92872619628906,53.67662811279297,170.5384979248047,116.25070190429688,428.5409851074219,256.0314636230469,55.70654296875,227.46640014648438,1584.37158203125,22.450000762939453,212.0306854248047,21.52541160583496,124.60594940185547,518.3655395507812,230.6281280517578,110.22937774658203,340.1947937011719,9978.400390625,10884.7998046875,11.59000015258789,24221.869140625,10207.7001953125,65.03489685058594,6.0
2017-10-25,283.1656799316406,470.0864562988281,,161.57205200195312,74.46340942382812,167.28610229492188,112.6601333618164,412.0154113769531,293.6366271972656,56.09712600708008,275.4006042480469,1515.3782958984375,26.899999618530273,201.05810546875,25.36923599243164,182.1753387451172,507.00531005859375,294.4825439453125,147.89529418945312,319.935791015625,10144.900390625,10925.4501953125,11.760000228881836,25035.609375,10295.349609375,65.07949829101562,6.0
2017-10-26,288.67755126953125,481.3168640136719,,159.4681396484375,71.78889465332031,167.5689239501953,111.40109252929688,412.07281494140625,287.4411315917969,55.8041877746582,268.7511901855469,1539.3592529296875,27.100000381469727,202.71939086914062,23.831703186035156,192.5892333984375,512.9512329101562,290.4944763183594,156.36801147460938,324.1441955566406,10156.599609375,10883.0498046875,11.619999885559082,25021.908203125,10343.7998046875,64.83999633789062,6.0
2017-10-27,293.86663818359375,482.95672607421875,,149.76437377929688,68.4118881225586,166.95616149902344,111.96067810058594,411.0858459472656,289.26611328125,55.6088981628418,257.9355773925781,1548.6378173828125,25.899999618530273,204.7288818359375,23.191064834594727,177.30650329589844,506.9569396972656,281.92919921875,147.30807495117188,300.5086669921875,10178.849609375,10862.0498046875,11.479999542236328,24839.26171875,10323.0498046875,64.5999984741211,6.0
2017-10-30,291.9548645019531,481.0186767578125,,149.97903442382812,69.97766876220703,168.7001953125,113.91915893554688,416.5828857421875,288.68975830078125,54.53479766845703,273.00177001953125,1542.35693359375,26.25,204.70899963378906,23.703575134277344,183.88844299316406,507.6337585449219,282.79022216796875,154.56442260742188,308.1424865722656,10222.400390625,10854.2998046875,12.109999656677246,24988.259765625,10363.650390625,64.87339782714844,6.0
2017-10-31,288.8761901855469,519.9275512695312,,145.9000244140625,68.6573257446289,167.75746154785156,113.54611206054688,415.0909729003906,288.257568359375,55.31596374511719,264.963623046875,1548.447265625,25.25,203.94300842285156,23.74628257751465,177.75733947753906,507.97210693359375,277.1707458496094,148.0211181640625,307.5552673339844,10235.7001953125,10837.900390625,12.4399995803833,25019.05859375,10335.2998046875,64.84239959716797,6.0
2017-11-01,292.6252136230469,531.803955078125,,148.08982849121094,69.82532501220703,168.74734497070312,112.4269790649414,418.0058898925781,301.03271484375,60.83291244506836,272.0338439941406,1563.1026611328125,25.75,203.80369567871094,24.087961196899414,179.33518981933594,508.64886474609375,289.9053649902344,150.70553588867188,312.00836181640625,10437.599609375,10817.2998046875,12.140000343322754,25490.15234375,10440.5,64.67009735107422,6.0
2017-11-02,303.0282897949219,528.8721313476562,,145.59947204589844,68.16643524169922,169.87860107421875,110.1886978149414,418.2125244140625,304.1544494628906,58.050025939941406,282.765380859375,1548.780517578125,26.100000381469727,202.84873962402344,24.173377990722656,178.02781677246094,505.79681396484375,284.9202575683594,143.49114990234375,313.62322998046875,10464.75,10845.849609375,12.010000228881836,25427.005859375,10423.7998046875,64.55509948730469,6.0
2017-11-03,305.3372802734375,536.7730712890625,,147.48870849609375,68.4034194946289,170.72703552246094,108.09030151367188,420.1863708496094,303.43408203125,57.41532897949219,292.2344055175781,1593.507080078125,26.149999618530273,202.04296875,23.917125701904297,187.35975646972656,502.5094909667969,294.57318115234375,145.54640197753906,319.00604248046875,10530.849609375,10839.0498046875,11.90999984741211,25650.400390625,10452.5,64.50050354003906,6.0
2017-11-06,305.4862365722656,531.2076416015625,,148.21861267089844,68.77582550048828,171.24554443359375,108.46336364746094,419.7043762207031,303.62615966796875,55.901832580566406,317.5691833496094,1568.2889404296875,26.0,200.89892578125,23.660871505737305,181.40895080566406,501.0592346191406,298.19873046875,148.10499572753906,312.8402404785156,10530.2001953125,10929.900390625,13.020000457763672,25570.853515625,10451.7998046875,64.69339752197266,6.0
2017-11-07,303.6241455078125,523.9028930664062,,141.90689086914062,66.14361572265625,171.9997100830078,106.2250747680664,418.5797424316406,300.1202087402344,55.02302169799805,304.9859924316406,1574.2843017578125,25.350000381469727,201.605224609375,23.788997650146484,172.03195190429688,498.06219482421875,287.5034484863281,139.29672241210938,305.05963134765625,10418.75,11172.099609375,13.239999771118164,25300.505859375,10350.150390625,64.59089660644531,6.0
2017-11-08,303.82275390625,541.493896484375,,139.37359619140625,65.9066390991211,163.986572265625,105.2924575805664,419.09613037109375,293.4444885253906,54.77891159057617,311.8035888671875,1593.412109375,24.899999618530273,201.22718811035156,23.44732093811035,170.45411682128906,491.4876708984375,280.5696105957031,136.65423583984375,297.327880859375,10358.4501953125,11245.900390625,13.609999656677246,25184.056640625,10303.150390625,65.16449737548828,6.0
2017-11-09,309.7318420410156,537.0713500976562,,142.16452026367188,65.83892059326172,169.97286987304688,106.8779067993164,419.5322570800781,299.01556396484375,54.97420120239258,337.9380798339844,1586.1319580078125,24.850000381469727,200.02349853515625,23.74628257751465,173.3843994140625,493.61468505859375,284.3310852050781,139.80003356933594,298.1597900390625,10361.7998046875,11248.4501953125,13.270000457763672,25291.0546875,10308.9501953125,64.9104995727539,6.0
2017-11-10,300.396484375,541.4441528320312,,145.81417846679688,65.83892059326172,176.38339233398438,104.59300231933594,418.1895751953125,305.93145751953125,54.583621978759766,341.22064208984375,1579.994140625,24.75,197.64593505859375,23.917125701904297,171.4008026123047,492.84124755859375,302.32269287109375,140.3872833251953,297.57257080078125,10407.0498046875,11222.5498046875,13.479999542236328,25498.65234375,10321.75,64.96800231933594,6.0
2017-11-13,305.2379455566406,534.0400390625,,147.78927612304688,64.82328033447266,171.24554443359375,106.8779067993164,416.2501220703125,301.8491516113281,54.19304275512695,342.56732177734375,1578.9471435546875,23.950000762939453,197.9045867919922,23.191064834594727,169.19178771972656,493.13128662109375,300.05682373046875,140.7647705078125,297.2789611816406,10312.2998046875,11236.2001953125,14.050000190734863,25358.005859375,10224.9501953125,65.1603012084961,6.0
2017-11-14,309.6573486328125,542.2890014648438,,149.721435546875,63.89228057861328,170.44422912597656,103.66036987304688,413.679443359375,301.7051086425781,53.99774932861328,337.4330749511719,1558.4869384765625,23.649999618530273,198.79989624023438,23.105648040771484,165.9459228515625,493.2279968261719,298.289306640625,137.82867431640625,296.1045227050781,10292.4501953125,11168.75,14.170000076293945,25284.306640625,10186.599609375,65.43840026855469,6.0
2017-11-15,310.8243103027344,538.6614379882812,,150.4513702392578,62.64812469482422,165.8248748779297,103.1474380493164,413.19744873046875,303.0498046875,53.31423568725586,329.35284423828125,1520.088623046875,23.399999618530273,201.24710083007812,22.72126579284668,162.9254150390625,490.4725036621094,294.52789306640625,138.20616149902344,294.53863525390625,10251.5,11122.900390625,14.270000457763672,25218.607421875,10118.0498046875,65.41339874267578,6.0
2017-11-16,320.581787109375,539.2576904296875,,156.97779846191406,65.09412384033203,163.60948181152344,104.68626403808594,414.9073791503906,306.36370849609375,52.972476959228516,347.2387390136719,1526.322021484375,23.75,202.430908203125,22.849395751953125,170.94998168945312,490.8108825683594,302.1867980957031,145.54640197753906,294.88116455078125,10345.400390625,11317.25,13.460000038146973,25446.3046875,10214.75,65.41339874267578,6.0
2017-11-17,332.92144775390625,539.0589599609375,,157.62184143066406,65.8219985961914,169.17153930664062,104.8261489868164,419.00439453125,312.2710266113281,53.6559944152832,347.2387390136719,1552.9677734375,23.299999237060547,203.57493591308594,23.148359298706055,172.03195190429688,494.29150390625,305.9029235839844,143.15557861328125,299.5788879394531,10498.650390625,11150.0,13.710000038146973,25728.1015625,10283.599609375,65.20999908447266,6.0
2017-11-20,329.3213195800781,541.7919921875,,158.39471435546875,66.54987335205078,170.82131958007812,105.7587661743164,421.8963623046875,305.9794616699219,53.60717010498047,351.4892578125,1569.5262451171875,24.049999237060547,207.02687072753906,23.06294059753418,168.83114624023438,497.8204345703125,301.8242492675781,143.11366271972656,306.6744689941406,10478.2001953125,11100.099609375,13.430000305175781,25768.30078125,10298.75,64.90499877929688,6.0
2017-11-21,323.51153564453125,543.431884765625,,154.8739013671875,66.54987335205078,169.59576416015625,104.3132095336914,423.7554626464844,307.2762145996094,53.558345794677734,344.924072265625,1568.85986328125,24.149999618530273,204.8979949951172,22.678556442260742,167.97459411621094,494.96826171875,299.6942443847656,141.05836486816406,305.6468200683594,10491.7001953125,11119.4501953125,13.720000267028809,25757.201171875,10326.900390625,65.0250015258789,6.0
2017-11-22,324.10736083984375,537.170654296875,,155.13148498535156,67.53166198730469,168.51162719726562,105.43235778808594,425.8211975097656,306.315673828125,53.509525299072266,349.6375427246094,1548.6378173828125,24.350000381469727,204.18174743652344,22.72126579284668,170.58932495117188,490.0374755859375,303.9089050292969,142.48448181152344,303.1511535644531,10518.400390625,11117.5,14.039999961853027,25766.3515625,10342.2998046875,64.76129913330078,6.0
2017-11-23,330.4881896972656,540.7982177734375,,152.9417266845703,66.75300598144531,173.64947509765625,105.43235778808594,422.9751281738281,306.8439636230469,53.26541519165039,346.35498046875,1563.864013671875,24.450000762939453,203.3560791015625,22.806684494018555,168.1549072265625,491.0526428222656,303.5916748046875,139.92588806152344,306.5765686035156,10485.0,11230.599609375,13.869999885559082,25735.951171875,10348.75,64.7699966430664,6.0
2017-11-24,329.3461608886719,542.1398315429688,,151.86827087402344,66.11823272705078,176.14767456054688,104.5463638305664,424.9375305175781,304.68280029296875,53.363059997558594,346.5233154296875,1595.2200927734375,24.25,204.9974822998047,22.763975143432617,167.79428100585938,495.5966796875,301.2803955078125,140.3453369140625,306.3808288574219,10505.849609375,11306.400390625,13.510000228881836,25779.3515625,10389.7001953125,64.57939910888672,6.0
2017-11-27,331.9779052734375,555.954345703125,,150.62310791015625,65.52576446533203,178.97589111328125,104.68626403808594,426.34906005859375,304.4906921386719,53.802459716796875,347.7016296386719,1580.2791748046875,24.149999618530273,206.21112060546875,22.89210319519043,167.56886291503906,498.01373291015625,304.22613525390625,141.0164337158203,308.5828857421875,10544.2001953125,11314.25,13.029999732971191,25891.6484375,10399.5498046875,64.54499816894531,6.0
2017-11-28,337.4649658203125,559.0848999023438,,147.9180908203125,65.18721771240234,179.73001098632812,105.47898864746094,428.13934326171875,300.84063720703125,53.900108337402344,339.2847595214844,1597.07568359375,24.299999237060547,204.8979949951172,23.404611587524414,165.63034057617188,504.1047668457031,300.9178466796875,138.54171752929688,308.289306640625,10544.7001953125,11270.599609375,13.149999618530273,25846.099609375,10370.25,64.43389892578125,6.0
2017-11-29,342.3809814453125,546.1152954101562,,147.40281677246094,64.0107650756836,173.93228149414062,104.8261489868164,429.96405029296875,302.4255065917969,54.681270599365234,340.6314697265625,1591.27099609375,24.25,204.18174743652344,23.319194793701172,163.73690795898438,503.766357421875,298.10809326171875,137.40924072265625,306.2340393066406,10515.5498046875,11232.9501953125,13.0600004196167,25795.3984375,10361.2998046875,64.47000122070312,6.0
2017-11-30,346.6265563964844,532.1021728515625,,145.21304321289062,63.11361312866211,174.733642578125,103.19407653808594,425.46539306640625,295.41357421875,53.60717010498047,330.4891357421875,1581.5640869140625,24.0,199.01876831054688,22.977521896362305,158.77792358398438,499.6091003417969,290.3585205078125,137.66090393066406,300.36187744140625,10324.849609375,11115.349609375,13.550000190734863,25332.10546875,10226.5498046875,64.41480255126953,6.0
